PE (V):30000, 3rd Electrode (V):15000, x_width (mm):0, y_height (mm):0, 1st Solenoid wire current (A):3.5089755545322, 2st Solenoid wire current (A):-5.1642817615398
39,1004.9293452345,3.7055586452956,1.7841091489092,2387.9908882819,-23.470974325674,-11.258511567721
40,1004.9422959593,-0.16343314342506,-3.4911498554397,2386.2751982043,0.92826683291835,19.132654238787
41,1004.9877158223,0.93582762550448,-2.0173363573928,2385.4847681054,-4.8716782644858,10.546645893235
42,1004.9082987539,1.3443980455538,-2.8091845796471,2385.9543166836,-7.194733346599,15.103305997547
43,1004.9566390452,0.61619975865782,0.20486857765988,2385.1242671502,-3.1584359283929,-1.0478635562746
44,1004.9620393679,0.018656800361079,1.0218794806374,2385.1671167234,-0.10851539792204,-5.2467842541001
45,1004.9394985337,1.2797481989276,-3.8089054708626,2388.4341769356,-8.5016544961376,25.417977734878
46,1004.9953285,-2.586041992919,-1.8599454726639,2386.0099063441,13.949566151273,9.9975901570708
47,1004.9250893101,-2.9206430045839,2.1036970579463,2386.3930627086,16.122981321704,-11.654223287252
48,1004.9171307769,-1.8312039764395,-1.0432037718098,2385.4338033028,9.55600924828,5.4205181271807
49,1004.9526177325,1.031645032157,1.6816639916745,2385.3900776709,-5.3751387495575,-8.7262749763494
50,1004.9539837025,0.1640526938272,0.050190907998734,2385.0920446703,-0.83347471857238,-0.24745418742732
51,1004.9480762113,-2.7886288914429,-2.7819743897255,2388.6663721391,19.211020250803,19.112916982756
52,1004.9296746986,0.25173799903415,-4.1011856651902,2388.0169260652,-1.5609364631406,26.047878831982
53,1004.9529950848,1.0179006478694,3.7657446317946,2388.7577923991,-7.1318428389532,-26.245818026563
54,1004.9273134655,-2.5762574804054,1.5494285191897,2385.8812204756,13.754676843917,-8.3056908192282
55,1004.9143482097,0.83165185672662,2.9666496047628,2385.9305776375,-4.4891960794143,-15.907112147982
56,1004.9511668038,-2.7211309469425,0.9260799817718,2385.8001183315,14.465205008474,-4.9511757484891
57,1004.9752794755,0.719459227739,1.4136198950654,2385.2749039273,-3.7302594625126,-7.2960323098278
58,1004.9543968637,-3.7972822371126,0.15175225044559,2388.9596253184,27.320247178212,-1.1274351614995
59,1004.935460767,1.7083619256352,1.1092927657992,2385.4147933819,-8.8996496323666,-5.7559686651939
60,1004.9096631192,0.16795898333278,2.5728426028972,2385.6354166105,-0.90955972893128,-13.554092279559
61,1004.9283423632,-2.1437093214958,2.0991754527804,2385.8761593008,11.434116455608,-11.236672367201
62,1004.9994430591,2.4008898564519,-1.0643757209533,2385.6570634216,-12.657892148858,5.6360033489776
63,1004.9368787373,2.5361449200544,-3.2235493154507,2387.4450790384,-15.183774862673,19.361540545523
64,1004.9350050002,-2.1748946711607,-1.1426293564399,2385.5772469074,11.43817869932,5.9826452341245
65,1004.9322057077,-4.0609834866302,-0.39394509036558,2388.1864932429,26.279392701249,2.5115011286547
66,1004.9687313868,1.082776094593,3.7822752390842,2386.9025711815,-6.2412077458536,-21.672085378489
67,1004.9091735122,1.2033669430004,1.3152180733571,2385.3304911536,-6.2495999252382,-6.8035505985967
68,1004.97180006,-1.1513073838637,0.067894323102971,2385.1868915715,5.9205912072393,-0.36175362011704
69,1004.9134222035,3.3238790356055,-1.5520305829592,2386.4738009257,-18.442778550584,8.6496997920435
70,1004.901150488,3.042375526317,-0.83213179338151,2385.9864856171,-16.35967704686,4.5053074683967
71,1004.9120917678,0.55331415420747,-3.0435675344263,2385.9392306704,-2.941520413628,16.341623056101
72,1004.944009479,-0.37935224336579,-1.9686002602394,2385.4055148317,1.9899518688417,10.229877793343
73,1004.9435930206,-3.6364613716013,-0.16069096588756,2389.2618283063,27.473770758837,1.1796094031929
74,1004.9284693423,-1.5415535904582,1.3718189303796,2385.4212726551,8.0143856961332,-7.1588014924894
75,1004.9799614993,-1.6906206537461,-3.4797646343375,2386.7744842477,9.6252880246644,19.731184171602
76,1004.9490560124,0.89059762446252,0.53383827686827,2385.1705163406,-4.5789891293213,-2.7338461954701
77,1004.9997890189,3.7506196913397,0.092588979826907,2386.5861160738,-21.006411736765,-0.48508975381698
78,1004.9478958398,-3.6516853060999,1.7517611292133,2387.2185713426,21.464209347305,-10.337788636998
79,1004.9931668635,-0.58906315019884,0.19916895140408,2385.1177513733,3.015364573358,-1.0243136585313
80,1004.9430165828,1.9365466617549,-2.9042624713791,2386.2708436072,-10.583403608566,15.930347603771
81,1004.9865802696,-2.1448914718236,-0.6044562669634,2385.4859863433,11.211047353591,3.1394616086359
82,1004.9319004318,2.7951334049273,-3.0293873987961,2387.6875262874,-17.138397689685,18.631849270983
83,1004.9247582487,2.9406101094845,0.69270109876773,2385.8934354674,-15.7346832793,-3.6780395274528
84,1004.931184206,1.4147865491619,-3.8722952239691,2387.7358627488,-8.6901099563797,23.898597767231
85,1004.9682224163,-3.0649445811373,-1.3239283594311,2386.1333925809,16.661634920004,7.1646077119529
86,1004.9775639328,-2.2651026636392,-0.013739539817882,2385.4957768423,11.841149117536,0.05075009632572
87,1004.9522653081,3.9250675852807,-0.89237613487572,2387.1290420838,-22.912213658584,5.2475003454633
88,1004.9796940005,3.0462641524354,-2.3874057435215,2386.7770565916,-17.268864912182,13.578479386051
89,1004.9846656822,-0.29346173835957,2.2168753291228,2385.487959994,1.5137199813968,-11.585920127849
90,1004.9658810663,0.75380900999224,-1.1329220442863,2385.2215824862,-3.8727855079122,5.8457993443713
91,1004.9294313599,3.4449099268471,-2.24392379634,2388.0023516601,-21.816247501539,14.255721499556
92,1004.9569023586,3.2424239297825,-2.3414677953961,2387.0505146995,-18.781548593125,13.607345940177
93,1004.9402201534,0.7521339090939,0.34974075561242,2385.1378910879,-3.8613338522331,-1.7876225836871
94,1004.9682385889,2.1147080627056,1.810011965465,2385.7425012057,-11.236803892153,-9.5841071970058
95,1004.9564959314,3.8602450363659,1.0545286992732,2387.0581453698,-22.40660110242,-6.083408334496
96,1004.9876706517,-2.6273773123868,1.8758975229115,2386.0382529716,14.163840701892,-10.147607075032
97,1004.909953883,2.2354820687637,2.1552149398595,2385.9475890218,-12.024919304612,-11.552121042632
98,1004.934337029,-3.9388105172858,-0.98717040599273,2388.2634169884,25.751000776339,6.4154607965825
99,1004.9351589668,-1.8391683098815,-3.6741642008708,2387.4962897155,11.125971337333,22.140348158289
100,1004.9979349128,2.5598146303085,-0.61853796619438,2385.6606770759,-13.502408496243,3.2859978373997
101,1004.9316170374,0.030228976676964,-4.1221888125765,2387.7042244356,-0.14709755203423,25.356688753174
102,1004.9193526526,-2.7283918543011,-2.3996913882101,2386.4301035825,15.138478710571,13.268376420782
103,1004.9763489561,-0.93077414671367,0.37875682365269,2385.1619664957,4.774170591147,-1.9537802054314
104,1004.9306108696,-3.4324153404303,-0.38720567274772,2389.5351224813,27.351273137322,3.0532675501171
105,1004.9310339435,3.2074371888592,1.5525048910265,2386.3559726476,-17.690471577655,-8.5253026348438
106,1004.9374521048,-2.674671060079,2.3292846468266,2389.3911812859,20.7349586772,-18.102519028736
107,1004.9846742645,-2.8037541309071,-1.6341386341912,2386.0516245215,15.16048572118,8.8022022424848
108,1004.9038689273,0.5512946103851,1.4056696816017,2385.260933577,-2.859487034553,-7.2472059922825
109,1004.9347982009,-2.049029862544,-2.1410209312837,2385.8475135793,10.948888171525,11.401258564065
110,1004.9693872009,-0.67206702168926,-1.4550947541777,2385.2814573944,3.4842006642425,7.5131300717576
111,1004.9218372963,0.8759021902403,3.5112985993605,2386.4140856078,-4.8812527681749,-19.426006818601
112,1004.9654672807,1.0487471905507,-0.50596770938112,2385.1880711129,-5.3885673391131,2.6142030887641
113,1004.9516291082,1.4385383629829,0.81473545850198,2385.2990477986,-7.4466631051531,-4.1989568228957
114,1004.9512091313,0.77709491852995,3.9555357735909,2387.1464466563,-4.5818300989843,-23.128989793592
115,1004.974252104,-2.0133057250107,-3.3429303734346,2386.8324088889,11.513319746355,19.049010513902
116,1004.9872384063,0.33712309075645,0.43373103839479,2385.1072030773,-1.7277010961299,-2.2144976408547
117,1004.9643421445,1.9765035652822,-1.9892276087816,2385.7545023513,-10.474795961734,10.57905113624
118,1004.9857739711,-2.5153283098604,2.0406644637135,2386.0465516811,13.56479939338,-11.042357011045
119,1004.9407149787,2.8231813497591,2.0762611028861,2386.2851675173,-15.50409502859,-11.361330230839
120,1004.9304544994,-0.26674721056813,4.0925933246875,2388.0624795692,1.665502589354,-26.134484500395
121,1004.9042100611,-3.5972730319787,-0.97061856767921,2386.5449180231,20.091750364393,5.3846135783123
122,1004.9641995796,1.6511674945695,3.5993095802139,2386.9589482613,-9.5422812826035,-20.714275672671
123,1004.9534132171,3.7293047310349,-1.4978367957088,2387.1110933759,-21.723334146608,8.7651022432915
124,1004.9666138816,1.8803833065125,1.3467634203057,2385.5142251102,-9.8507707722452,-7.0290336399546
125,1004.9806836174,-0.96587278590014,-2.5403863464891,2385.7113847534,5.1348752801696,13.435926479451
126,1004.948963524,1.5900226523353,1.7876076464348,2385.5537116188,-8.3550626660637,-9.358999020895
127,1004.9975601195,0.14896021478638,-1.8141565228376,2385.3467234153,-0.75725728602724,9.4094155961922
128,1004.9544401519,1.0980984459491,-3.6394267280986,2388.9571564063,-7.8639447456637,26.186667335631
129,1004.9304752114,-4.0005041816532,-0.90147675378703,2388.0655423852,25.560937876193,5.7211627945958
130,1004.9154467076,3.2168931444359,-0.56207708361605,2389.7757246632,-27.039181668742,4.7548989850392
131,1004.9127765004,1.4411428535653,-1.0292613091491,2385.3260379805,-7.4568990275471,5.3474534103933
132,1004.9400307298,-0.42075127209604,-0.60766081560651,2385.1313392807,2.1675840060945,3.1107481920435
133,1004.9137793972,-0.23349745204934,0.16249382124688,2385.093669,1.2037105912719,-0.82798642489106
134,1004.9348025723,2.8877018563568,-0.66597742497742,2385.8474962734,-15.396604840644,3.5786472884525
135,1004.9493624437,0.82524388413054,-3.3535771962593,2386.2378950651,-4.4795221178666,18.338268021596
136,1004.9109265576,-0.62355315678101,-2.4954171787828,2385.6332259423,3.3084168099803,13.140032994662
137,1004.9682243977,-1.0338919227791,-0.52504582322117,2385.1875025753,5.3236025317729,2.6888243858231
138,1004.9717724517,-3.2810309284255,-2.1389888645677,2386.8605268654,18.7748111375,12.197105191752
139,1004.9754949289,3.8642626411494,0.48881401824266,2386.8194939601,-22.020171926742,-2.750563921535
140,1004.9627190831,1.9683222011573,1.247351708195,2385.522933245,-10.313599299953,-6.5098589169905
141,1004.9643481898,-1.5876892037235,2.3114184548895,2385.7544827222,8.4076001264726,-12.285945091974
142,1004.9359805226,3.4525777192848,0.75009414598236,2386.3177475797,-18.986680609081,-4.0919010900512
143,1004.9753236857,2.0394304844559,1.8389229580093,2385.7234117179,-10.822296399009,-9.7250681776817
144,1004.9296780376,-4.0794110045031,0.57557107335005,2387.8741703302,25.524028624775,-3.6401162372248
145,1004.9439721876,1.6947632550026,1.7209713113026,2385.5612956238,-8.9094448996303,-9.0162360953389
146,1004.9546236755,-3.0176037078107,2.3342678237396,2388.9287317546,21.588478375802,-16.744477983345
147,1004.9249384044,1.2283926787271,-0.78311339883069,2385.2527226131,-6.3290077393294,4.0499589097725
148,1004.9455663192,-0.23873485577533,-1.0152693652084,2385.171207644,1.2332767926722,5.2133125358647
149,1004.9694996293,-1.3764190390195,-0.82062545920059,2385.2813195584,7.1185084434017,4.2291797814122
150,1004.9180003547,1.3915049131483,-2.1221582566193,2385.6209372915,-7.3043488246167,11.184458666101
151,1004.9348064802,-3.5280683680753,-0.29374989586189,2386.3266799299,19.408717020901,1.5833265486667
152,1004.9045178453,-0.10601528813528,3.1334547525217,2385.9707075271,0.53961660451835,-16.846514308773
153,1004.9561569184,-1.3289295858288,-3.7765528575724,2387.0647509116,7.7481976817061,21.909358840803
154,1004.9902171283,-3.1469563116599,0.65313795416112,2386.0281475453,16.968552957335,-3.5502837129839
155,1004.988149164,-2.4240254042924,-2.9521320834045,2386.6908867614,13.709592539917,16.64262706589
156,1004.9746694088,-0.29593018676906,-2.7335574253895,2385.7250035584,1.592419316142,14.482910727047
157,1004.9037390084,0.52660190068278,2.5529175990584,2385.6465912408,-2.8012439655794,-13.45448243082
158,1004.9807377655,2.5952989982435,-1.9851627040549,2386.0710865123,-14.01963320356,10.760813157452
159,1004.9307042969,-1.0501023681262,3.4072728123784,2386.3579283963,5.7556470748898,-18.790102792206
160,1004.9946503856,0.52294432345361,1.753609725855,2385.3491869734,-2.7278231772544,-9.0903334449633
161,1004.9332032137,0.67648814424603,1.5664771221294,2385.3108818071,-3.5179004071941,-8.103024859916
162,1004.9327697109,-2.8648853365475,2.1010943443547,2386.3432743589,15.754589001886,-11.595549468996
163,1004.9330927841,3.4805123378307,-0.70285700701127,2386.3405898655,-19.154240174213,3.9018027704615
164,1004.9317140029,-0.051195690493022,-1.7098982633693,2385.3115639932,0.28230124953333,8.8524546835082
165,1004.9653695394,-3.2554004194099,0.81235555303868,2386.1470511974,17.695171376044,-4.4467212673205
166,1004.9964544884,1.8929469509318,3.2616912239247,2386.6210895128,-10.65376645935,-18.291921178419
167,1004.9242369736,1.1357504914318,3.4209015072258,2386.3985614412,-6.3116221022328,-18.90419768144
168,1004.9990822323,0.19729998122862,1.5087846222621,2385.2631242859,-1.0317663490949,-7.7861344854599
169,1004.9952202271,2.8116060966027,-2.524123713257,2386.631619277,-15.773766004553,14.205136247415
170,1004.9705376561,2.8716308053102,1.6768305716875,2386.1230577702,-15.602045047441,-9.0752189230742
171,1004.902345104,-1.0540059401449,2.9656956362495,2385.9808183141,5.6410142510575,-15.960842876954
172,1004.9091434344,-0.13930959951193,3.1965597212363,2389.8483765133,1.1617195021011,-27.396717676995
173,1004.9303602732,-1.8485211302845,2.3484779914329,2385.8665272263,9.8489571064099,-12.558761158482
174,1004.9517109954,-0.81508634716287,-3.6524862756906,2389.0833696544,6.00339856851,26.745556982122
175,1004.910969775,-1.7509028809293,0.3023778407813,2385.3281984809,9.0698490871057,-1.5846702256403
176,1004.9699289958,-2.7402110821091,-1.8900666497565,2386.1256875485,14.893829107202,10.23612949423
177,1004.9976932823,-3.1630792248836,0.24148724091785,2386.0021971346,17.030859956422,-1.3283660316695
178,1004.9424771701,1.9188082932528,0.60037600929194,2385.4072893612,-9.9814057572069,-3.1047154028865
179,1004.9478275605,3.6277292471714,1.8017615092127,2387.2204330336,-21.35865810063,-10.566635093619
180,1004.9456483259,0.037639084357563,-0.73372707249421,2385.1318077525,-0.18289249354097,3.7642030385169
181,1004.9129009071,-3.0889758535533,0.012022330437092,2385.9361081976,16.576964922232,-0.093218662647324
182,1004.9839804258,-2.4716039859935,-1.0905254191832,2385.7035384065,13.081661862802,5.7460177413716
183,1004.9558749764,-3.1892272582515,-2.4227321708265,2387.0702917218,18.541410629677,14.039428576221
184,1004.9359055681,-1.7253158924783,3.6608716575546,2388.3244759855,11.325157487465,-24.11726189563
185,1004.9381737925,1.0417989391854,-0.15134530405089,2385.1726007407,-5.351336391333,0.78356917954574
186,1004.9379265138,-3.9479217404607,-0.81470063306405,2388.3963741553,26.198371813319,5.3688382321026
187,1004.985897839,0.21995464870248,-3.2308320129784,2386.0459903248,-1.1588365390865,17.448192974685
188,1004.9871379259,3.0938781295419,0.93240579223059,2386.0405254488,-16.708852564263,-5.0057299853686
189,1004.9325912631,3.3675102857377,-1.1357285645112,2386.3447496154,-18.5327551803,6.2854956321168
190,1004.907492898,-3.1917519421864,1.8809724068879,2386.5166622965,17.760828062095,-10.508073375917
191,1004.9386468465,-0.41924504570697,2.4035827424805,2385.5702606293,2.1795569818149,-12.627146339405
192,1004.9548104719,-2.8595456253741,2.6078585536571,2388.8339412342,20.106475399625,-18.384018451029
193,1004.9704558581,-1.9106986515188,0.03346479368811,2385.367637418,9.917505158394,-0.19188497448554
194,1004.9974260544,3.6079128569938,1.0779424027418,2386.6107383356,-20.247730868122,-6.0148299173268
195,1004.9756833458,3.1927333398582,2.2291995922677,2386.8175816385,-18.206612639964,-12.669881574205
196,1004.9328237671,-3.4037811217696,-2.2389697530104,2388.2085680762,22.111152164739,14.499573499963
197,1004.9513057921,0.71039338460943,-3.9675028604694,2387.1447882318,-4.1178235214248,23.209287164601
198,1004.9354834562,1.2437384899785,3.9144979836052,2387.4844588697,-7.5289950642188,-23.568689944576
199,1004.9841858409,3.6103432657939,-1.3176913581208,2386.7270820886,-20.415550019934,7.4874520431405
200,1004.9834627746,-0.55156459029437,0.69386880346416,2385.1507709234,2.8195131833742,-3.5652487270645
201,1004.9820004647,3.0787896398312,-2.3222216830909,2386.7509109736,-17.42222945868,13.184505494395
202,1004.9508032807,2.326946764092,0.51863921691743,2385.5507318463,-12.203935356231,-2.6970372664563
203,1004.9084613672,0.60713810628034,-2.0538032281247,2385.4486103575,-3.1477385114637,10.718900983539
204,1004.9812649215,-1.395146097921,-2.9513553046425,2386.0683656364,7.5715158918214,15.947953429335
205,1004.9780454158,-0.03010602804143,3.8799255324534,2386.7931971353,0.13632161505329,-22.054294243131
206,1004.9825912046,1.5389163050861,0.28845400977429,2385.2689204691,-7.9510027177192,-1.474883885947
207,1004.9558812963,0.6802673244946,2.2609125398783,2385.5412335319,-3.5836023021468,-11.837919134395
208,1004.9347904308,-1.3997607031483,0.30408777402386,2385.2466662886,7.2149680379245,-1.5827643842009
209,1004.9304104668,-3.6505464251862,1.9141239591329,2387.8078657883,22.661182512084,-11.926179626839
210,1004.9994854019,2.6172757596616,2.6904985717631,2386.58912833,-14.685144289904,-15.047967359289
211,1004.9442896142,0.30664692842265,1.6459321366432,2385.304461176,-1.6002227393245,-8.5127736017191
212,1004.9370226188,2.5711882797077,2.4139640645141,2386.3102280312,-14.149671529442,-13.239761830237
213,1004.9304834564,-2.0784750030297,2.146647719561,2385.8659549689,11.078496021077,-11.482748779555
214,1004.9380160367,-2.8314424854262,2.0925244012787,2386.3032619385,15.530296572221,-11.51828804107
215,1004.9334906614,-1.3931274023955,3.8728792918352,2387.591317783,8.4338040352809,-23.557570697052
216,1004.9082209367,-3.6842251225348,0.34295144658261,2386.5108519709,20.509089593528,-1.9449044728973
217,1004.9872997324,2.1000050979241,2.454700748757,2386.0398273782,-11.356877135652,-13.231214212916
218,1004.9083498308,-3.6491501487147,0.60727509559955,2386.509833695,20.30959318101,-3.4159647175074
219,1004.9437641234,1.9437278682398,3.4650552116797,2388.5810162531,-13.243251580368,-23.533242157638
220,1004.9757339076,0.55675816553377,-0.83743677539593,2385.1621538876,-2.8494018043497,4.3047038227952
221,1004.9501172433,2.6033020309058,1.2318439029776,2385.8025530205,-13.860563511775,-6.5293764419521
222,1004.9564177996,2.0543322144556,-2.72152445678,2386.1962464175,-11.178714117347,14.860060951214
223,1004.9155417672,2.3936525625175,1.9294039820667,2385.9260850541,-12.855361589806,-10.32449120119
224,1004.9259239022,-0.92168391403976,-1.1249521160448,2385.2521810733,4.7641872723934,5.7937879016508
225,1004.9956209178,-0.21034042642201,-3.1768553660394,2386.0089297536,1.1617104320096,17.112989623644
226,1004.9673804198,2.5079894014808,-3.0417354890482,2386.9234620127,-14.370769567453,17.484404948398
227,1004.9819234934,-2.1013250457688,-3.2341489188407,2386.7518412366,11.935054123707,18.305403837654
228,1004.9388539985,0.95734685752209,2.7807476180039,2385.8330357522,-5.1282862931731,-14.810958821125
229,1004.9876001489,0.10156116987201,-3.2271268561998,2386.0385513471,-0.51974504224738,17.418511515406
230,1004.9285696387,2.381270799385,0.71772749322554,2385.591840584,-12.527330091959,-3.7523450081333
231,1004.9669179021,1.1716325247199,3.1344252984642,2386.1395740677,-6.3955573030714,-17.02487080191
232,1004.9471809756,3.4364516823933,0.4534037357824,2386.2480977944,-18.80072406946,-2.4486743437047
233,1004.9062217308,3.7020559865557,-0.2834638567921,2386.5272152462,-20.636251120275,1.615207246307
234,1004.954087147,-2.7477003837166,-2.9275799576466,2387.1003690576,16.025256175308,17.020177468753
235,1004.9176253053,-1.1990750577159,-1.2818689022473,2385.3209743039,6.2234137803866,6.6295216159411
236,1004.9548465252,4.0006737958456,0.28455909190134,2387.0884208117,-23.268572277755,-1.6181283246351
237,1004.9157688006,-3.5833044505406,0.71831752767088,2386.4553334644,19.872783865948,-4.0185001519172
238,1004.9825495328,0.27940514645791,-3.245227521038,2386.0618978027,-1.480833662485,17.544969578786
239,1004.9140694556,1.1398392864381,-0.9504266163785,2385.2577294791,-5.8711447202678,4.9136687693248
240,1004.9825004964,-0.018660699856723,-2.4047982031799,2390.6277613616,0.22750708233958,26.670850116726
241,1004.950609628,2.9001105942617,-1.8613520814409,2386.23202038,-15.828060933927,10.197011617905
242,1004.9805264924,0.87166539272261,-3.7657313297384,2386.7688740189,-4.9099112744338,21.36705538974
243,1004.9337495536,0.94499554507088,1.8117522448433,2385.4164612644,-4.9355925393858,-9.4199748813046
244,1004.9343137771,-0.49529735472853,3.5084976682684,2386.3305942954,2.6926559729434,-19.307656918122
245,1004.9222291409,-1.0524532720233,0.21763528975607,2385.1755985667,5.4065260917634,-1.1293660423868
246,1004.9463584367,-2.4298203818168,-2.4787093748822,2386.2521862314,13.316764734569,13.539768943525
247,1004.9649946381,-3.9254926273179,0.48834613677892,2386.9503863886,22.586180178697,-2.8459052617426
248,1004.9734847516,-1.9229172160071,-1.2298061914486,2385.5016311338,10.065965735525,6.4143265225291
249,1004.9390494392,-2.4259620573577,0.24213139774614,2385.5695368483,12.73788637418,-1.293913732577
250,1004.9292848984,0.91288284467791,1.4552967224537,2385.3126699583,-4.7415241477363,-7.526432823443
251,1004.946676628,2.0656629683803,-3.4920378693721,2387.2502741165,-12.14660983347,20.607884673042
252,1004.9259067297,-2.3438028950298,-0.86906099948307,2385.5987684318,12.335465529438,4.5493763921291
253,1004.9293471874,-3.8854867186134,1.3646657656681,2387.9144290144,24.396415945236,-8.6088756531521
254,1004.904686684,-0.61551443318227,-3.0732766080978,2385.9699434536,3.338667690589,16.51542587649
255,1004.9372150837,-3.0312908632381,-2.7610597407119,2387.4367366502,18.19256626996,16.51877156067
256,1004.9644132638,-1.5877343735841,-0.30573750615165,2385.287814612,8.2075861093633,1.5662656149307
257,1004.9840777924,-3.2479642064419,0.063928364646842,2386.0544557454,17.548034020776,-0.37484172604153
258,1004.9707678687,1.1611957816511,-3.746674363916,2386.8734172336,-6.6094882553796,21.447108536291
259,1004.9048274841,-1.7712611057475,-1.9053601623886,2385.6443802907,9.3560701175423,10.026928800497
260,1004.9413203054,2.0052122822326,2.1328225780089,2385.8253716182,-10.702440451819,-11.343082931665
261,1004.9335947445,3.8529283489075,1.3027225212759,2388.2346876732,-25.104700278346,-8.4487495559896
262,1004.9500875278,3.1128489257665,-1.4859171993105,2386.2345298922,-16.996910904271,8.1491494604713
263,1004.9471421754,-2.5474435982702,1.3774072302986,2385.8096207455,13.545792500577,-7.35392286383
264,1004.9434930396,-0.13466130622463,-1.0369978970273,2385.1716020473,0.69795966671622,5.3260321256285
265,1004.9649795568,-1.8861623096591,0.40654958919011,2385.3730030126,9.7889795896863,-2.1284527945979
266,1004.9909358891,-2.022407916909,2.4927584886777,2386.0254267767,10.884923951981,-13.461150319358
267,47.916731195858,4.5593964694192,4.4085739548033,1680.0510058024,159.57922236813,154.28097737527
268,1004.9625085252,0.71600837592198,1.8007511128783,2385.3758182603,-3.733752917366,-9.344015241699
269,1004.9375399863,-3.8791084959009,1.3244078643001,2387.4293570217,23.214982835077,-7.966566018435
270,1004.9670335631,-1.8754013413783,0.42304309590912,2385.3708482803,9.7320019455397,-2.21417353139
271,1004.9319731158,-2.8682022545771,0.80668273621683,2385.8592245945,15.30222922754,-4.3328722107558
